,Temp,Cp-1,Cp-2,Cp-3,Cp-4,Cp-5,Cp-6,Cp-7,Cp-8,r,s,z0l,zl,z0,zu,z0u,z0_gd
405,26,1.269902,1.268817,1.268723,1.269184,1.26898,1.268018,1.268484,1.269578,1.0,0.5,1.26857021944203,1.26888131126467,1.26897612594403,1.26908416751157,1.26949421691841,1.35132945166778
406,27,1.271068,1.268544,1.270091,1.269571,1.268482,1.268084,1.268128,1.270471,1.0,0.5,1.26818096074999,1.26874645967719,1.26909373510678,1.26948527881529,1.27071981361416,1.35232672110961
407,28,1.271598,1.271296,1.270854,1.270663,1.270264,1.270495,1.270266,1.27133,1.0,0.5,1.27047433872988,1.27069396629256,1.27088373371951,1.27107209435868,1.27137142517325,1.35416475564271
408,29,1.27281,1.277223,1.272998,1.276283,1.273094,1.27327,1.270537,1.273487,1.0,0.5,1.27288157204148,1.27304232306214,1.27311130421304,1.27318513397487,1.27337347174257,1.35577572956484
409,30,1.275445,1.276076,1.275821,1.274497,1.274253,1.274637,1.274672,1.275887,1.0,0.5,1.27440389534039,1.27484608842236,1.27509763400919,1.27538689108257,1.27586641798124,1.35726802414498
410,31,1.276374,1.276633,1.27643,1.275984,1.276322,1.275156,1.275173,1.276544,1.0,0.5,1.27597204280983,1.27630133463601,1.27637322898733,1.27642998150446,1.27657679117413,1.35871730618134
411,32,1.277952,1.277145,1.277915,1.276946,1.276876,1.276564,1.277391,1.278864,1.0,0.5,1.27677323966856,1.2771586983172,1.27728926684481,1.27743768205111,1.27808697692559,1.36056918067536
412,33,1.278526,1.277838,1.278772,1.278118,1.278719,1.276984,1.278507,1.279135,1.0,0.5,1.27802022418214,1.2784357233769,1.27852732797888,1.27861001535655,1.27892926120565,1.36225335786375
413,34,1.279799,1.279567,1.279753,1.281827,1.279518,1.27878,1.280107,1.280701,1.0,0.5,1.27918874928791,1.27969593825081,1.27979204000292,1.27989343285055,1.28050966928974,1.36390497291197
414,35,1.28128,1.280468,1.281358,1.281435,1.281131,1.279458,1.28075,1.282595,1.0,0.5,1.28058655300341,1.2810432439303,1.28113719426238,1.28122474293379,1.28167093658007,1.3653599060913
415,36,1.282915,1.28135,1.282503,1.285038,1.282394,1.281547,1.281582,1.283691,1.0,0.5,1.28168302758515,1.28212210001454,1.28242599888695,1.28271954702283,1.2837280972757,1.36687931116836
416,37,1.283402,1.283065,1.283646,1.283704,1.283045,1.283554,1.282675,1.283856,1.0,0.5,1.28302413122868,1.28336499936405,1.28346134406352,1.28354269260699,1.28375354482904,1.36844643785384
417,38,1.285333,1.284139,1.285351,1.286727,1.284877,1.284171,1.285033,1.285099,1.0,0.5,1.28459705381933,1.28497859053179,1.28506188906605,1.2851374527389,1.28552672434015,1.37009651473112
418,39,1.286259,1.285627,1.286366,1.288722,1.285587,1.28513,1.285671,1.287515,1.0,0.5,1.28532710060417,1.28581222954535,1.28595769865569,1.2861302154848,1.28717295250804,1.37179159348604
419,40,1.287382,1.287339,1.287684,1.287554,1.286939,1.287181,1.287506,1.287742,1.0,0.5,1.28717505951699,1.28738771563091,1.28744178186161,1.28749425687557,1.28763362609402,1.37293998180046
420,41,1.288697,1.28816,1.288815,1.291183,1.288421,1.287786,1.287917,1.288881,1.0,0.5,1.28800922236519,1.28833505601434,1.28845128381877,1.28856277906056,1.28912813026993,1.37442406552025
421,42,1.290239,1.289706,1.290383,1.290907,1.289998,1.289639,1.289908,1.29095,1.0,0.5,1.28973105614936,1.29001267257849,1.2901336867342,1.29027081926255,1.29076497870307,1.37613975743376
422,43,1.291256,1.29103,1.291147,1.292482,1.290638,1.290303,1.290678,1.292041,1.0,0.5,1.29052351573561,1.2908962724018,1.29100893435768,1.29113455023461,1.29169486945869,1.37765552864213
423,44,1.292633,1.291967,1.292999,1.293677,1.292048,1.291972,1.291751,1.293525,1.0,0.5,1.29181127728622,1.29217177377365,1.29234436256441,1.29256393093553,1.29336562834014,1.37916616104715
424,45,1.294139,1.293075,1.294146,1.294792,1.293415,1.292812,1.293152,1.294222,1.0,0.5,1.29305806775147,1.29349443688944,1.29369845453949,1.29389765508237,1.29444970852953,1.38061933253811
425,46,1.295122,1.29471,1.294944,1.296124,1.294965,1.293982,1.294119,1.296368,1.0,0.5,1.29434804418657,1.2947874122065,1.294924398697,1.29506707093264,1.29563618911291,1.38229212890116
426,47,1.296079,1.295802,1.296176,1.296968,1.295586,1.295422,1.295439,1.297193,1.0,0.5,1.29544681056135,1.29569230078926,1.29581449724456,1.29597037137574,1.29663467736927,1.38359238021339
427,48,1.296955,1.296772,1.297079,1.298537,1.296815,1.296587,1.296198,1.298401,1.0,0.5,1.29637281416586,1.29676849259163,1.29685384015858,1.2969476161036,1.2975505611481,1.38533508101327
428,49,1.297917,1.297973,1.298174,1.299561,1.297576,1.297787,1.297752,1.299463,1.0,0.5,1.29764075825549,1.29784610804356,1.29790661574452,1.29797889251395,1.29847836344136,1.38722833653655
429,50,1.298913,1.298971,1.29955,1.300168,1.298729,1.299042,1.298941,1.299601,1.0,0.5,1.29880614170258,1.29899206622114,1.29905460747942,1.29913614901014,1.29951805715304,1.38876236687687
430,51,1.300444,1.300303,1.300829,1.302205,1.300413,1.300228,1.30024,1.301855,1.0,0.5,1.30025287069158,1.30033922271792,1.3004119130149,1.30052865327997,1.3010412371621,1.39029913679691
431,52,1.301517,1.302061,1.302751,1.303063,1.301768,1.301989,1.302234,1.303321,1.0,0.5,1.30166693435745,1.30207652904803,1.30221114780294,1.30236576909145,1.30294392233099,1.39198074101623
432,53,1.303232,1.303529,1.30397,1.304933,1.302929,1.303103,1.303525,1.304798,1.0,0.5,1.3030719340009,1.30333655562841,1.30345398618479,1.30359969361874,1.30404370127685,1.39341309489358
433,54,1.304402,1.304415,1.304705,1.30571,1.303955,1.304063,1.304016,1.306013,1.0,0.5,1.30404053633292,1.30423230366899,1.30437186213538,1.30454959352741,1.30520468338126,1.39486724702421
434,55,1.305606,1.306077,1.306021,1.307129,1.305141,1.306259,1.305832,1.307053,1.0,0.5,1.30545627730029,1.30589348767151,1.30598767320121,1.30608568711481,1.30651906920572,1.39596413660693
435,56,1.307207,1.306972,1.307589,1.30853,1.307267,1.30707,1.307196,1.308504,1.0,0.5,1.30702264130176,1.30717573766062,1.30722881487087,1.30729478969994,1.30765587044797,1.39716194288346
436,57,1.308405,1.308226,1.30836,1.309631,1.308343,1.308022,1.307568,1.309647,1.0,0.5,1.307784745246,1.308205611951,1.30828252672704,1.30836338540223,1.30887362799191,1.39896037246649
437,58,1.309033,1.309518,1.30985,1.310271,1.308367,1.309337,1.308944,1.310509,1.0,0.5,1.30881753121065,1.30929884851825,1.3094397819138,1.30959175955848,1.3100924593563,1.40010287619252
438,59,1.30999,1.310548,1.31028,1.311547,1.310087,1.310238,1.309873,1.311522,1.0,0.5,1.30994696571651,1.31013379851487,1.31020315119731,1.31028705706802,1.31067709988067,1.40192937952359
439,60,1.311439,1.311407,1.312041,1.312611,1.310932,1.311236,1.31154,1.311914,1.0,0.5,1.31113959527193,1.31146605982593,1.3115477444311,1.311637158677,1.31208439023202,1.40365107147913
440,61,1.311498,1.312658,1.312534,1.313232,1.311641,1.312177,1.312568,1.313372,1.0,0.5,1.31201273576702,1.31238606125466,1.31251698526071,1.31264157122417,1.31299682537046,1.40508033422809
441,62,1.313586,1.313398,1.31408,1.314962,1.312488,1.31349,1.313237,1.314481,1.0,0.5,1.31293509632354,1.31349809246132,1.31361550554242,1.31374249602934,1.31430515775575,1.40651937613702
442,63,1.314142,1.31402,1.314858,1.315877,1.313953,1.314784,1.313898,1.316037,1.0,0.5,1.31396822593133,1.3142328923844,1.3144180142456,1.31464923288985,1.31584410082628,1.40897065500647
443,64,1.315981,1.314952,1.316058,1.316487,1.315245,1.314597,1.315084,1.316363,1.0,0.5,1.3148186725977,1.31537301484105,1.31559498029744,1.31582402249831,1.31629835551822,1.40959840977586
444,65,1.316227,1.31632,1.31708,1.317842,1.316418,1.316901,1.316322,1.317022,1.0,0.5,1.31627606252624,1.31648010757415,1.31658658846819,1.31671770411154,1.3173679412618,1.41094774876829
445,66,1.316695,1.31797,1.317786,1.31844,1.316245,1.31786,1.317535,1.318167,1.0,0.5,1.31712493705481,1.31771773465877,1.31782471290562,1.31791850023743,1.31827043299988,1.4155689936854
446,67,1.318047,1.318385,1.319045,1.320071,1.317659,1.318612,1.318908,1.319571,1.0,0.5,1.31810197491534,1.31857733649074,1.31872883444501,1.31888450115952,1.3194204890236,1.41723751624845
447,68,1.319429,1.318471,1.31967,1.320336,1.31849,1.318935,1.319994,1.320285,1.0,0.5,1.31880000641543,1.31933960166557,1.31962384981884,1.3198655013297,1.32021179786308,1.41679843694071
448,69,1.319353,1.319408,1.320362,1.320558,1.319633,1.320094,1.319657,1.320257,1.0,0.5,1.3194392619609,1.31976035171044,1.31990378277863,1.32004717443981,1.3204424623019,1.41764126283193
449,70,1.320427,1.320595,1.32095,1.321647,1.319966,1.320394,1.320607,1.321474,1.0,0.5,1.32017964538325,1.32052566449585,1.3206056731423,1.32069539845397,1.32109206914058,1.41861333116609
450,21,1.304453,1.306442,1.305693,1.306004,1.303298,1.30664,1.305017,1.306012,0.6,0.5,1.3045856224077,1.30553665856845,1.30575688760984,1.30594349074288,1.30640656732896,1.34367635450653
451,22,1.304582,1.307658,1.307145,1.307304,1.303846,1.307331,1.306848,1.307562,0.6,0.5,1.30613625943324,1.3071103395081,1.30724222061112,1.30734337768027,1.30759151629804,1.34532992528315
452,23,1.304649,1.308272,1.308355,1.308511,1.304624,1.307933,1.308041,1.308109,0.6,0.5,1.30801212196952,1.30812091042334,1.30818801382467,1.30825884147988,1.30839205152232,1.34664948912095
453,24,1.305721,1.309966,1.30959,1.309953,1.305428,1.309445,1.30902,1.309846,0.6,0.5,1.30803448266433,1.30930946023618,1.30956523590452,1.30973093818252,1.30991223078557,1.34816871657283
454,25,1.306063,1.310982,1.310922,1.310758,1.305823,1.310541,1.310474,1.310953,0.6,0.5,1.30979868554919,1.31068251116746,1.31079428603935,1.31086500615844,1.31096275938001,1.34959508408573
455,26,1.308375,1.312234,1.311828,1.311932,1.307425,1.311408,1.311582,1.312338,0.6,0.5,1.31032300081276,1.31160434559582,1.31178183563112,1.31191947220008,1.31224671363875,1.35132945166778
456,27,1.309394,1.311968,1.31314,1.312179,1.306732,1.311491,1.311107,1.313112,0.6,0.5,1.30939148076814,1.31128501559119,1.31163130253107,1.31194138202409,1.3127480424586,1.35232672110961
457,28,1.309378,1.314305,1.314066,1.313157,1.308005,1.313476,1.313458,1.313846,0.6,0.5,1.3117088760688,1.31337919099458,1.31358121564162,1.31374030119136,1.31418897547338,1.35416475564271
458,29,1.310686,1.320923,1.316001,1.318809,1.310978,1.316834,1.313456,1.31592,0.6,0.5,1.31292482835618,1.31516291364315,1.31592814581806,1.31662429329536,1.31905752617902,1.35577572956484
459,30,1.312817,1.319613,1.319026,1.316959,1.311588,1.318124,1.317837,1.318398,0.6,0.5,1.31555861739238,1.31768899239551,1.31803826577859,1.31833019071238,1.31926709111914,1.35726802414498
460,31,1.313813,1.320486,1.320013,1.318944,1.313757,1.318956,1.318714,1.319524,0.6,0.5,1.31726948358637,1.31897774674948,1.3192322386314,1.31945390940314,1.32021894320595,1.35871730618134
461,32,1.31548,1.321065,1.321292,1.319635,1.314375,1.320465,1.320749,1.321616,0.6,0.5,1.31863438401875,1.32043204625461,1.32070526868449,1.3209152270233,1.32145954835621,1.36056918067536
462,33,1.316307,1.321978,1.32282,1.321411,1.316508,1.321094,1.322545,1.322463,0.6,0.5,1.31966839059212,1.32159472817979,1.32192380049328,1.32216524604787,1.32267450659226,1.36225335786375
463,34,1.317548,1.32375,1.323305,1.324831,1.317258,1.322939,1.323671,1.323667,0.6,0.5,1.32309415120998,1.32348974579607,1.32359799520715,1.32371332649359,1.3243759740112,1.36390497291197
464,35,1.319041,1.325102,1.325362,1.324386,1.318887,1.324057,1.324732,1.325584,0.6,0.5,1.32303518657842,1.32456320249657,1.32479852615015,1.32498591867918,1.32544851839007,1.3653599060913
465,36,1.320862,1.326031,1.326873,1.327688,1.320324,1.326238,1.325919,1.326295,0.6,0.5,1.32597313264393,1.32616270486709,1.32627132959162,1.32641458048834,1.32703332291733,1.36687931116836
466,37,1.32182,1.32751,1.328384,1.327459,1.321456,1.328015,1.327379,1.327616,0.6,0.5,1.32739849542622,1.32751076208296,1.32757946040556,1.32767581374506,1.32809901441776,1.36844643785384
467,38,1.324244,1.329221,1.329673,1.330007,1.323772,1.329256,1.329343,1.328322,0.6,0.5,1.3274985079832,1.32902490309512,1.32922459547284,1.32938460440173,1.32987497996928,1.37009651473112
468,39,1.325327,1.330611,1.330505,1.331798,1.324636,1.330096,1.329799,1.33055,0.6,0.5,1.32991109799405,1.33031235104064,1.33045059223011,1.33053305076674,1.33060495808969,1.37179159348604
469,40,1.326495,1.332307,1.332311,1.331478,1.326041,1.332144,1.332127,1.331672,0.6,0.5,1.32753792584683,1.33163582460018,1.33197589748634,1.332149015846,1.33230601686252,1.37293998180046
470,41,1.328164,1.333057,1.333407,1.335147,1.327879,1.332672,1.332479,1.332758,0.6,0.5,1.33253130837805,1.33278415409573,1.33290488445213,1.33306052889605,1.3341227327406,1.37442406552025
471,42,1.330087,1.335059,1.335045,1.335123,1.329836,1.334994,1.334565,1.335168,0.6,0.5,1.33412936693538,1.33495743461532,1.33502200835372,1.33506566821775,1.33515532866373,1.37613975743376
472,43,1.331697,1.336334,1.336201,1.336581,1.331059,1.335582,1.335716,1.336124,0.6,0.5,1.33451368948651,1.33586218395964,1.33601867025667,1.33614138210348,1.33649587592428,1.37765552864213
473,44,1.333601,1.337702,1.338169,1.337951,1.332996,1.337704,1.336875,1.337793,0.6,0.5,1.33632975835016,1.33753271097592,1.33767895202365,1.33779002087963,1.3380973381051,1.37916616104715
474,45,1.336601,1.338826,1.339385,1.339477,1.335849,1.338553,1.338358,1.338883,0.6,0.5,1.33747235702287,1.33849332428157,1.33869352697439,1.33886347990799,1.33928476628409,1.38061933253811
475,46,1.338141,1.340378,1.340674,1.340753,1.337985,1.33962,1.339819,1.341004,0.6,0.5,1.33846384956663,1.33986823251274,1.3401169029017,1.34032475039303,1.34083269088336,1.38229212890116
476,47,1.340294,1.34228,1.342155,1.341068,1.339782,1.341885,1.341392,1.341295,0.6,0.5,1.34035773821206,1.34119880697257,1.34140863802238,1.34160405109656,1.34208459665166,1.38359238021339
477,48,1.341831,1.343259,1.343193,1.343334,1.341683,1.343066,1.342276,1.343195,0.6,0.5,1.34203962167735,1.34289559344187,1.3430499852835,1.34315131887117,1.343318701485,1.38533508101327
478,49,1.343225,1.34466,1.344934,1.34509,1.342874,1.34446,1.344491,1.344988,0.6,0.5,1.34392460064904,1.34456606518194,1.34469755899924,1.34480075135335,1.34501685073926,1.38722833653655
479,50,1.344761,1.34549,1.346141,1.34572,1.34457,1.345561,1.345511,1.345132,0.6,0.5,1.34503935301426,1.3453834002337,1.34546849347143,1.34554527979239,1.34589180429266,1.38876236687687
480,51,1.34653,1.34684,1.347263,1.347467,1.3465,1.346765,1.346652,1.347103,0.6,0.5,1.34657387662235,1.34673706625014,1.34682775097609,1.34693034362324,1.34723432257582,1.39029913679691
481,52,1.348099,1.348451,1.348795,1.348401,1.348357,1.348375,1.348261,1.348666,0.6,0.5,1.34820797983107,1.34836162778188,1.34839171694864,1.34842350092959,1.3485960212784,1.39198074101623
482,53,1.349638,1.350028,1.35003,1.350132,1.349327,1.34959,1.349566,1.349992,0.6,0.5,1.34945857750656,1.3497528249716,1.3498366954695,1.34991218776229,1.35008489554677,1.39341309489358
483,54,1.351818,1.351529,1.35165,1.351209,1.351355,1.351164,1.350934,1.351521,0.6,0.5,1.35116570809567,1.35135087804389,1.35141858034424,1.3514815947262,1.35165174611735,1.39486724702421
484,55,1.352875,1.352962,1.352538,1.352573,1.352393,1.353149,1.352347,1.352493,0.6,0.5,1.35239610544016,1.3525178793137,1.35257711953248,1.35265384638541,1.3528955557785,1.39596413660693
485,56,1.354382,1.353892,1.353823,1.354191,1.354443,1.353996,1.353418,1.354163,0.6,0.5,1.35369591154861,1.35399733111385,1.35406107433503,1.35412400746873,1.35431399999643,1.39716194288346
486,57,1.356085,1.355183,1.355428,1.35538,1.356017,1.354961,1.35461,1.355397,0.6,0.5,1.35495265400456,1.35525296687255,1.35532513483877,1.35539880714823,1.35569761586681,1.39896037246649
487,58,1.35708,1.35661,1.356473,1.356075,1.356391,1.356425,1.355542,1.356323,0.6,0.5,1.35613250153819,1.35635349320874,1.3563927055884,1.35642795513839,1.35656005816767,1.40010287619252
488,59,1.358133,1.357994,1.357764,1.357228,1.35824,1.35767,1.357343,1.357202,0.6,0.5,1.3572912734148,1.35757866252271,1.35772768405034,1.35786295126611,1.3581619767086,1.40192937952359
489,60,1.359509,1.359397,1.359388,1.359012,1.358969,1.359225,1.358863,1.358293,0.6,0.5,1.35880580840014,1.35907673973544,1.35916124654767,1.35924554749356,1.35939374263617,1.40365107147913
490,61,1.360365,1.360484,1.359616,1.359562,1.360516,1.359985,1.359658,1.359702,0.6,0.5,1.359576206572,1.35975246922883,1.35986975220452,1.36002802982319,1.36044731764216,1.40508033422809
491,62,1.361967,1.360901,1.362115,1.361287,1.360824,1.360996,1.361235,1.360791,0.6,0.5,1.36082534110404,1.36096419029382,1.36104883639815,1.36116390667856,1.36164792777888,1.40651937613702
492,63,1.363065,1.361774,1.363131,1.362175,1.362869,1.362565,1.36214,1.362347,0.6,0.5,1.36205731796523,1.36240635297285,1.36251256163354,1.36262288859183,1.36306254881036,1.40897065500647
493,64,1.364573,1.363258,1.363581,1.363692,1.363809,1.362892,1.362572,1.363576,0.6,0.5,1.36297817338816,1.36342718177808,1.36351781630257,1.36360561149632,1.36411899153406,1.40959840977586
494,65,1.365188,1.364384,1.364993,1.365222,1.365387,1.364992,1.364208,1.364373,0.6,0.5,1.3643878720633,1.36480687009729,1.3649432432121,1.36505434651311,1.36532383065086,1.41094774876829
495,66,1.366212,1.365675,1.365995,1.365697,1.365745,1.365559,1.365733,1.36542,0.6,0.5,1.36551819156533,1.36567691383171,1.36570943777876,1.36574395889826,1.36595412936882,1.4155689936854
496,67,1.366947,1.367022,1.367484,1.367326,1.366548,1.367257,1.367341,1.366809,0.6,0.5,1.36683501457213,1.3670689092764,1.36715226927535,1.36722469731199,1.36738089198675,1.41723751624845
497,68,1.368057,1.367251,1.367137,1.367793,1.367079,1.367733,1.367488,1.367739,0.6,0.5,1.36725034952351,1.36745953661592,1.36757291170115,1.36766144594637,1.36786507034213,1.41679843694071
498,69,1.368505,1.368597,1.369657,1.368537,1.368795,1.369305,1.368936,1.368225,0.6,0.5,1.36837494170205,1.36863406945316,1.36870359895553,1.36878247871296,1.36915464280978,1.41764126283193
499,70,1.369751,1.369648,1.370342,1.369522,1.369274,1.369434,1.369976,1.369341,0.6,0.5,1.36936431350578,1.36950962135065,1.36957545354402,1.36964911648329,1.36992498774453,1.41861333116609
500,21,1.315544,1.316426,1.316475,1.317066,1.314378,1.316625,1.315794,1.317072,0.5,0.5,1.31555397997513,1.31629846402705,1.31644159860793,1.31657015703842,1.31706804340114,1.34367635450653
501,22,1.31577,1.318051,1.317977,1.318171,1.315027,1.317721,1.317675,1.318431,0.5,0.5,1.31683232243234,1.31777685263512,1.31789629407763,1.31799468218768,1.31833080143248,1.34532992528315
502,23,1.315834,1.318829,1.31893,1.319822,1.315807,1.318487,1.318613,1.319417,0.5,0.5,1.31856221887445,1.31876133184197,1.31887745678188,1.31902268663195,1.31943813754163,1.34664948912095
503,24,1.31695,1.320702,1.320144,1.321088,1.316653,1.320177,1.31957,1.32098,0.5,0.5,1.31872696294145,1.31996412342883,1.32026393710318,1.32049892955002,1.32091217951645,1.34816871657283
504,25,1.318235,1.321847,1.321722,1.322009,1.317992,1.321402,1.32127,1.322206,0.5,0.5,1.32051058070541,1.32153912817282,1.32167994676319,1.32179297334166,1.32211614359158,1.34959508408573
505,26,1.320318,1.323028,1.322684,1.323218,1.31936,1.322195,1.322436,1.323626,0.5,0.5,1.32127323510425,1.32245101668923,1.32265391932548,1.32282603936994,1.32339230991803,1.35132945166778
506,27,1.322152,1.323115,1.324276,1.323358,1.319463,1.322634,1.322228,1.324301,0.5,0.5,1.32184482628427,1.32277712705021,1.32297990380982,1.3231944582355,1.32394632375035,1.35232672110961
507,28,1.322449,1.326041,1.325411,1.324355,1.321062,1.325205,1.324797,1.325049,0.5,0.5,1.32322930202277,1.32467159184599,1.32488084953289,1.32506102425356,1.32576527576694,1.35416475564271
508,29,1.323893,1.33267,1.326865,1.330207,1.324189,1.328545,1.324299,1.327295,0.5,0.5,1.32457550249524,1.32587990873887,1.32681249127983,1.32767411910088,1.3298640756874,1.35577572956484
509,30,1.326302,1.331162,1.330127,1.328453,1.325061,1.32966,1.328929,1.329903,0.5,0.5,1.32740606790365,1.32900811125407,1.32932113240142,1.32959455548008,1.33063002092734,1.35726802414498
510,31,1.327641,1.33212,1.331482,1.330679,1.327584,1.330577,1.330171,1.331262,0.5,0.5,1.32952841601283,1.33061691132263,1.33083659087535,1.33103541714332,1.33176704190267,1.35871730618134
511,32,1.329365,1.333305,1.332627,1.331015,1.328248,1.3327,1.332077,1.333013,0.5,0.5,1.33057815238472,1.332012389917,1.33234562897257,1.3325889469993,1.33312341433209,1.36056918067536
512,33,1.33042,1.333721,1.334227,1.33296,1.330622,1.332829,1.33395,1.33402,0.5,0.5,1.33135422742007,1.33310958977248,1.33340832029742,1.33363626073647,1.33410144775859,1.36225335786375
513,34,1.331567,1.335323,1.334793,1.336751,1.331279,1.334504,1.335162,1.335577,0.5,0.5,1.33299334892553,1.33455730423124,1.33485642604665,1.33506508682744,1.3354756565997,1.36390497291197
514,35,1.332864,1.337101,1.336527,1.336435,1.332709,1.336046,1.335893,1.337644,0.5,0.5,1.33491289985864,1.33616038724537,1.33637304726185,1.33656453246963,1.33730149965957,1.3653599060913
515,36,1.334565,1.338256,1.337834,1.339886,1.334021,1.338463,1.336873,1.338481,0.5,0.5,1.33627570354375,1.33770872908851,1.33798455104686,1.33823044266159,1.33932655597802,1.36687931116836
516,37,1.335179,1.339016,1.339616,1.338813,1.33481,1.339526,1.338605,1.338971,0.5,0.5,1.33867926944149,1.33888526376227,1.33896524799017,1.33906618249485,1.33929679251279,1.36844643785384
517,38,1.33734,1.340738,1.341176,1.341878,1.336865,1.34077,1.340846,1.340177,0.5,0.5,1.34036138249216,1.34075271754971,1.34084261023937,1.34093542935115,1.34136257814515,1.37009651473112
518,39,1.338401,1.342208,1.342186,1.343701,1.337703,1.341692,1.341476,1.342445,0.5,0.5,1.33981655939062,1.34151491981121,1.34181804674447,1.34201833165643,1.34236827345168,1.37179159348604
519,40,1.339195,1.344108,1.343912,1.343376,1.338737,1.343942,1.343726,1.343574,0.5,0.5,1.34242976099106,1.34362069295375,1.34373703740423,1.34382549277498,1.34406120875224,1.37293998180046
520,41,1.340307,1.345141,1.345127,1.34729,1.340019,1.344754,1.344192,1.344883,0.5,0.5,1.34268497823184,1.34450913443508,1.34477959804993,1.34503470182556,1.34653455093957,1.37442406552025
521,42,1.341763,1.34681,1.346761,1.347136,1.341512,1.346743,1.346271,1.347167,0.5,0.5,1.34439023192371,1.34657458235405,1.34678050808866,1.34691760277937,1.34714233212061,1.37613975743376
522,43,1.34359,1.348456,1.34824,1.348525,1.342947,1.347697,1.347751,1.348064,0.5,0.5,1.3465777543048,1.34788554792899,1.34806253252702,1.34819400970865,1.34845835517223,1.37765552864213
523,44,1.344875,1.349478,1.350201,1.3501,1.344263,1.34948,1.348894,1.349942,0.5,0.5,1.34798027399927,1.34939401545297,1.34963220939139,1.34980402649328,1.35011370186281,1.37916616104715
524,45,1.34664,1.35066,1.351311,1.351733,1.345887,1.350384,1.350273,1.35113,0.5,0.5,1.34896884269778,1.35051029182034,1.35073861127485,1.3509285144604,1.3515332586845,1.38061933253811
525,46,1.347985,1.352612,1.352614,1.352596,1.34783,1.351848,1.351751,1.352847,0.5,0.5,1.35072073575477,1.35214610407713,1.35234902497149,1.35248864385381,1.35278106005917,1.38229212890116
526,47,1.350097,1.354398,1.354383,1.353436,1.349583,1.354002,1.353613,1.35367,0.5,0.5,1.35212003038062,1.35346761940969,1.35370341811076,1.35389008422275,1.35425994136226,1.38359238021339
527,48,1.351204,1.355578,1.355976,1.355523,1.351057,1.355382,1.355052,1.355382,0.5,0.5,1.35516895379523,1.35537883995501,1.35543363589901,1.35547996099628,1.35555677425192,1.38533508101327
528,49,1.352211,1.35692,1.356909,1.357405,1.351856,1.356718,1.356467,1.357301,0.5,0.5,1.35658539560872,1.35681515853821,1.3568976666084,1.35699380779546,1.35718887059974,1.38722833653655
529,50,1.353752,1.358132,1.358567,1.358355,1.35356,1.358203,1.357932,1.357761,0.5,0.5,1.35791072255677,1.35809327410565,1.35816584705643,1.35823583254152,1.35842829787764,1.38876236687687
530,51,1.355238,1.359528,1.359822,1.359841,1.35521,1.359453,1.359207,1.359472,0.5,0.5,1.35930754399969,1.3594959390625,1.35954972351196,1.35960669055335,1.35984741727241,1.39029913679691
531,52,1.356547,1.361241,1.361485,1.360901,1.356807,1.361166,1.360945,1.361168,0.5,0.5,1.36098616378248,1.36110606979046,1.36116058651716,1.36121094933224,1.36139445540848,1.39198074101623
532,53,1.358185,1.362163,1.361836,1.362525,1.357872,1.361722,1.36137,1.362385,0.5,0.5,1.36066625454012,1.36174799228011,1.36192994819292,1.36207530607136,1.36241578819705,1.39341309489358
533,54,1.359769,1.363069,1.363351,1.363753,1.359303,1.3627,1.362631,1.364068,0.5,0.5,1.36161714682602,1.36285168354816,1.36307147620345,1.36325973472923,1.36383592081136,1.39486724702421
534,55,1.360588,1.365355,1.364531,1.364877,1.360101,1.365545,1.364339,1.364796,0.5,0.5,1.36444413878968,1.36469924635912,1.36482890176856,1.36498223311682,1.36530414940517,1.39596413660693
535,56,1.361697,1.365627,1.365758,1.366601,1.36176,1.365736,1.36535,1.366572,0.5,0.5,1.36410323467148,1.3654332356568,1.3656666260947,1.36586759218154,1.36637612496612,1.39716194288346
536,57,1.364039,1.366717,1.367396,1.368015,1.363981,1.366507,1.36657,1.368033,0.5,0.5,1.36555604339951,1.36654882166864,1.36683356811684,1.36710301148823,1.36766049826866,1.39896037246649
537,58,1.365118,1.367939,1.368403,1.368691,1.364424,1.367751,1.367464,1.368941,0.5,0.5,1.36658846239482,1.3677643031149,1.36800591898132,1.36820749364232,1.36872098178245,1.40010287619252
538,59,1.366321,1.36975,1.369552,1.37,1.366426,1.369424,1.369126,1.369974,0.5,0.5,1.36849126968034,1.36938516672416,1.36955755616521,1.36969131902849,1.3699180250712,1.40192937952359
539,60,1.368248,1.371052,1.371584,1.3717,1.367702,1.370882,1.371056,1.370974,0.5,0.5,1.36962803789177,1.37088315101812,1.3710583262695,1.37120160900717,1.37159271029003,1.40365107147913
540,61,1.368998,1.372552,1.372064,1.372579,1.369142,1.372049,1.372102,1.372722,0.5,0.5,1.37128450106754,1.37216095281673,1.37229788694482,1.37240519410248,1.37265071843103,1.40508033422809
541,62,1.370868,1.372665,1.374268,1.374513,1.369721,1.372761,1.373385,1.374021,0.5,0.5,1.37117884188269,1.37290786856477,1.37327771375831,1.37358971304331,1.37429359167678,1.40651937613702
542,63,1.372111,1.373675,1.375196,1.375623,1.371915,1.374473,1.374195,1.375792,0.5,0.5,1.3725361262,1.37390447105204,1.37429111477755,1.37465368298449,1.37537765686616,1.40897065500647
543,64,1.37361,1.375114,1.376371,1.376739,1.372841,1.374739,1.375352,1.376627,0.5,0.5,1.37344306856407,1.37499494947752,1.37540560936361,1.37578562500429,1.37655754045755,1.40959840977586
